State_a,State,City,Population,Violent_crime,Murder_manslaughter,Rape,Robbery,Aggravated_assault,Property_crime,Burglary,Larceny_theft,Motor_vehicle_theft,Arson,city_state,longitude,latitude
GEORGIA,georgia,Kennesaw,31289.00,34.00,0.00,,7.00,27.00,503.00,72.00,415.00,16.00,0.00,"Kennesaw,georgia",-84.6154897,34.0234337
GEORGIA,georgia,Kingsland,16393.00,84.00,0.00,,5.00,75.00,468.00,100.00,353.00,15.00,1.00,"Kingsland,georgia",-81.6898261,30.7999563
GEORGIA,georgia,Lafayette,7062.00,16.00,0.00,,0.00,15.00,411.00,54.00,343.00,14.00,,"Lafayette,georgia",-85.2818998,34.7048022
GEORGIA,georgia,Lagrange,30723.00,99.00,4.00,,43.00,47.00,1734.00,346.00,1308.00,80.00,6.00,"Lagrange,georgia",-85.0322444,33.0362218
GEORGIA,georgia,Lakeland,3402.00,10.00,1.00,,1.00,6.00,73.00,25.00,38.00,10.00,0.00,"Lakeland,georgia",-83.0751471,31.0410373
GEORGIA,georgia,Lake Park,755.00,2.00,0.00,,0.00,2.00,14.00,3.00,10.00,1.00,0.00,"Lake Park,georgia",-83.1828732,30.6846637
GEORGIA,georgia,Lavonia,2121.00,20.00,0.00,,2.00,18.00,142.00,13.00,127.00,2.00,0.00,"Lavonia,georgia",-83.106818,34.4359361
GEORGIA,georgia,Lawrenceville,29821.00,65.00,0.00,,38.00,20.00,871.00,161.00,645.00,65.00,2.00,"Lawrenceville,georgia",-83.9879625,33.9562149
GEORGIA,georgia,Lilburn,12455.00,39.00,1.00,,16.00,22.00,713.00,67.00,618.00,28.00,0.00,"Lilburn,georgia",-84.1429719,33.8901036
GEORGIA,georgia,Lincolnton,1491.00,7.00,0.00,,2.00,5.00,42.00,4.00,37.00,1.00,,"Lincolnton,georgia",-82.479018,33.7923477
GEORGIA,georgia,Locust Grove,5734.00,10.00,0.00,,4.00,6.00,333.00,37.00,286.00,10.00,0.00,"Locust Grove,georgia",-84.109083,33.3459495
GEORGIA,georgia,Loganville,10699.00,16.00,0.00,,1.00,15.00,304.00,38.00,250.00,16.00,2.00,"Loganville,georgia",-83.9007382,33.8389977
GEORGIA,georgia,Lookout Mountain,1577.00,0.00,0.00,,0.00,0.00,19.00,5.00,13.00,1.00,,"Lookout Mountain,georgia",-85.3577363,34.9775757
GEORGIA,georgia,Lumber City,1266.00,4.00,0.00,,1.00,3.00,19.00,7.00,11.00,1.00,0.00,"Lumber City,georgia",-82.6795831,31.9293488
GEORGIA,georgia,Lumpkin,1083.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Lumpkin,georgia",-84.7990901,32.0509895
GEORGIA,georgia,Macon,91177.00,583.00,18.00,,231.00,288.00,6800.00,1993.00,4318.00,489.00,43.00,"Macon,georgia",-83.6324022,32.8406946
GEORGIA,georgia,Madison,3983.00,15.00,0.00,,4.00,11.00,223.00,57.00,161.00,5.00,0.00,"Madison,georgia",-83.467944,33.5956813
GEORGIA,georgia,Manchester,4069.00,18.00,0.00,,2.00,13.00,175.00,42.00,119.00,14.00,1.00,"Manchester,georgia",-84.6199251,32.8598538
GEORGIA,georgia,Marietta,58893.00,450.00,5.00,,127.00,306.00,2499.00,457.00,1861.00,181.00,2.00,"Marietta,georgia",-84.5499327,33.952602
GEORGIA,georgia,McCaysville,1043.00,2.00,0.00,,0.00,1.00,27.00,4.00,22.00,1.00,,"McCaysville,georgia",-84.3713117,34.9861914
GEORGIA,georgia,McDonough,22713.00,56.00,2.00,,23.00,25.00,837.00,104.00,691.00,42.00,2.00,"McDonough,georgia",-84.1468616,33.4473361
GEORGIA,georgia,McIntyre,650.00,2.00,0.00,,0.00,2.00,22.00,3.00,19.00,0.00,0.00,"McIntyre,georgia",-83.2018485,32.8470477
GEORGIA,georgia,McRae,5588.00,17.00,0.00,,1.00,16.00,71.00,25.00,44.00,2.00,0.00,"McRae,georgia",-82.9006993,32.0679541
GEORGIA,georgia,Meigs,1035.00,6.00,0.00,,0.00,6.00,24.00,8.00,16.00,0.00,,"Meigs,georgia",-84.0890659,31.0724085
GEORGIA,georgia,Midville,267.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Midville,georgia",-82.2348455,32.8190456
GEORGIA,georgia,Midway,2152.00,10.00,0.00,,3.00,6.00,71.00,22.00,45.00,4.00,0.00,"Midway,georgia",-81.4306642,31.805769
GEORGIA,georgia,Milledgeville,19927.00,61.00,1.00,,23.00,33.00,876.00,219.00,629.00,28.00,2.00,"Milledgeville,georgia",-83.2320991,33.0801429
GEORGIA,georgia,Milton,35751.00,8.00,0.00,,1.00,3.00,419.00,37.00,382.00,0.00,0.00,"Milton,georgia",-84.300666,34.1321631
GEORGIA,georgia,Monroe,13364.00,97.00,1.00,,22.00,73.00,1057.00,384.00,636.00,37.00,,"Monroe,georgia",-83.713229,33.7948364
GEORGIA,georgia,Montezuma,3318.00,19.00,0.00,,1.00,18.00,159.00,59.00,93.00,7.00,1.00,"Montezuma,georgia",-84.0274072,32.3051576
GEORGIA,georgia,Morrow,6948.00,33.00,0.00,,17.00,14.00,855.00,58.00,764.00,33.00,0.00,"Morrow,georgia",-84.3393683,33.5831662
GEORGIA,georgia,Moultrie,14554.00,92.00,2.00,,33.00,51.00,1001.00,238.00,736.00,27.00,,"Moultrie,georgia",-83.7888387,31.1799407
GEORGIA,georgia,Mount Airy,1280.00,3.00,0.00,,0.00,3.00,15.00,2.00,13.00,0.00,,"Mount Airy,georgia",-83.5007265,34.5187106
GEORGIA,georgia,Nashville,4993.00,27.00,0.00,,5.00,20.00,272.00,81.00,186.00,5.00,1.00,"Nashville,georgia",-83.2501548,31.2074197
GEORGIA,georgia,Nelson,1321.00,1.00,0.00,,0.00,1.00,10.00,3.00,6.00,1.00,,"Nelson,georgia",-84.3710348,34.3820371
GEORGIA,georgia,Newnan,34453.00,117.00,1.00,,28.00,82.00,1082.00,213.00,830.00,39.00,2.00,"Newnan,georgia",-84.7996573,33.3806716
GEORGIA,georgia,Newton,628.00,2.00,1.00,,0.00,1.00,10.00,1.00,9.00,0.00,,"Newton,georgia",-84.3357424,31.3129575
GEORGIA,georgia,Nicholls,3438.00,14.00,0.00,,3.00,11.00,36.00,13.00,22.00,1.00,0.00,"Nicholls,georgia",-82.6348602,31.5174219
GEORGIA,georgia,Norcross,15834.00,80.00,1.00,,40.00,31.00,697.00,157.00,481.00,59.00,,"Norcross,georgia",-84.2135309,33.9412127
GEORGIA,georgia,Oakwood,4126.00,12.00,0.00,,3.00,9.00,293.00,28.00,256.00,9.00,0.00,"Oakwood,georgia",-83.8843455,34.227602
GEORGIA,georgia,Ocilla,3553.00,23.00,0.00,,7.00,13.00,137.00,24.00,103.00,10.00,,"Ocilla,georgia",-83.2504328,31.5943567
GEORGIA,georgia,Oglethorpe,1258.00,34.00,0.00,,11.00,23.00,193.00,87.00,104.00,2.00,,"Oglethorpe,georgia",-84.0610191,32.293769
GEORGIA,georgia,Oxford,2180.00,0.00,0.00,,0.00,0.00,32.00,14.00,18.00,0.00,0.00,"Oxford,georgia",-83.8674051,33.6190031
GEORGIA,georgia,Patterson,735.00,0.00,0.00,,0.00,0.00,4.00,0.00,4.00,0.00,,"Patterson,georgia",-82.1401193,31.3874383
GEORGIA,georgia,Pavo,610.00,9.00,0.00,,0.00,9.00,3.00,1.00,2.00,0.00,0.00,"Pavo,georgia",-83.7379458,30.959912
GEORGIA,georgia,Peachtree City,34706.00,23.00,0.00,,6.00,16.00,439.00,25.00,375.00,39.00,3.00,"Peachtree City,georgia",-84.5963432,33.3968557
GEORGIA,georgia,Pelham,3853.00,5.00,0.00,,1.00,4.00,164.00,19.00,141.00,4.00,0.00,"Pelham,georgia",-84.1518466,31.1276849
GEORGIA,georgia,Pembroke,2317.00,4.00,0.00,,0.00,4.00,51.00,11.00,40.00,0.00,,"Pembroke,georgia",-81.6220565,32.1360332
GEORGIA,georgia,Perry,15002.00,35.00,0.00,,7.00,26.00,251.00,62.00,175.00,14.00,,"Perry,georgia",-83.7315723,32.4582065
GEORGIA,georgia,Pine Mountain,1332.00,4.00,0.00,,0.00,2.00,53.00,9.00,43.00,1.00,0.00,"Pine Mountain,georgia",-84.8540982,32.8648522
GEORGIA,georgia,Pooler,21069.00,35.00,0.00,,16.00,15.00,564.00,150.00,388.00,26.00,,"Pooler,georgia",-81.2470574,32.115481
GEORGIA,georgia,Porterdale,1446.00,24.00,0.00,,0.00,24.00,64.00,13.00,45.00,6.00,,"Porterdale,georgia",-83.8937954,33.5751146
GEORGIA,georgia,Port Wentworth,6338.00,8.00,0.00,,1.00,7.00,118.00,28.00,77.00,13.00,1.00,"Port Wentworth,georgia",-81.163168,32.149092
GEORGIA,georgia,Poulan,852.00,2.00,0.00,,0.00,2.00,24.00,5.00,18.00,1.00,,"Poulan,georgia",-83.7876748,31.5129582
GEORGIA,georgia,Powder Springs,14350.00,150.00,1.00,,8.00,133.00,728.00,206.00,501.00,21.00,,"Powder Springs,georgia",-84.683824,33.8595491
GEORGIA,georgia,Quitman,3607.00,46.00,1.00,,8.00,35.00,218.00,60.00,152.00,6.00,,"Quitman,georgia",-83.5598811,30.7849191
GEORGIA,georgia,Ray City,1047.00,0.00,0.00,,0.00,0.00,3.00,0.00,3.00,0.00,0.00,"Ray City,georgia",-83.1993186,31.0746445
GEORGIA,georgia,Reynolds,1037.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Reynolds,georgia",-84.0963004,32.5598685
GEORGIA,georgia,Richmond Hill,10841.00,10.00,1.00,,4.00,5.00,218.00,39.00,170.00,9.00,0.00,"Richmond Hill,georgia",-81.3034433,31.9382652
GEORGIA,georgia,Ringgold,3665.00,7.00,0.00,,2.00,4.00,190.00,16.00,166.00,8.00,0.00,"Ringgold,georgia",-85.1091173,34.9159099
GEORGIA,georgia,Riverdale,15610.00,81.00,0.00,,40.00,41.00,826.00,170.00,590.00,66.00,,"Riverdale,georgia",-84.4132594,33.5726113
GEORGIA,georgia,Rochelle,1133.00,1.00,0.00,,0.00,0.00,46.00,20.00,26.00,0.00,0.00,"Rochelle,georgia",-83.4562744,31.9510105
GEORGIA,georgia,Rockmart,4125.00,31.00,1.00,,7.00,21.00,426.00,91.00,328.00,7.00,1.00,"Rockmart,georgia",-85.0416133,34.0026005
GEORGIA,georgia,Rome,36098.00,247.00,2.00,,69.00,157.00,2178.00,413.00,1681.00,84.00,21.00,"Rome,georgia",-85.1646726,34.257038
GEORGIA,georgia,Rossville,4033.00,76.00,0.00,,12.00,61.00,708.00,155.00,487.00,66.00,,"Rossville,georgia",-85.2860676,34.9831309
GEORGIA,georgia,Roswell,95373.00,144.00,1.00,,72.00,54.00,2107.00,476.00,1556.00,75.00,,"Roswell,georgia",-84.3615555,34.0232431
GEORGIA,georgia,Sandersville,5807.00,29.00,1.00,,15.00,11.00,289.00,51.00,232.00,6.00,1.00,"Sandersville,georgia",-82.810138,32.9815431
GEORGIA,georgia,Sandy Springs,101180.00,186.00,6.00,,105.00,61.00,2739.00,526.00,2063.00,150.00,7.00,"Sandy Springs,georgia",-84.3733147,33.9304352
GEORGIA,georgia,Savannah-Chatham Metropolitan,235200.00,851.00,30.00,,414.00,358.00,8458.00,2125.00,5608.00,725.00,30.00,"Savannah-Chatham Metropolitan,georgia",-81.0998342,32.0835407
GEORGIA,georgia,Screven,774.00,2.00,0.00,,0.00,2.00,17.00,3.00,12.00,2.00,0.00,"Screven,georgia",-82.0170596,31.4863254
GEORGIA,georgia,Senoia,3669.00,2.00,0.00,,0.00,1.00,45.00,11.00,32.00,2.00,0.00,"Senoia,georgia",-84.5538165,33.3023411
GEORGIA,georgia,Shiloh,445.00,0.00,0.00,,0.00,0.00,1.00,1.00,0.00,0.00,0.00,"Shiloh,georgia",-84.6960378,32.8101325
GEORGIA,georgia,Sky Valley,268.00,0.00,0.00,,0.00,0.00,3.00,3.00,0.00,0.00,0.00,"Sky Valley,georgia",-83.3332103,34.9875902
GEORGIA,georgia,Smyrna,53080.00,183.00,2.00,,72.00,98.00,1742.00,360.00,1237.00,145.00,,"Smyrna,georgia",-84.5143761,33.8839926
GEORGIA,georgia,Snellville,19260.00,34.00,0.00,,10.00,23.00,820.00,56.00,727.00,37.00,4.00,"Snellville,georgia",-84.0199108,33.857328
GEORGIA,georgia,Social Circle,4288.00,18.00,0.00,,2.00,16.00,207.00,62.00,140.00,5.00,,"Social Circle,georgia",-83.718231,33.656228
GEORGIA,georgia,Sparks,1987.00,10.00,0.00,,2.00,8.00,96.00,31.00,62.00,3.00,0.00,"Sparks,georgia",-83.4373831,31.1668572
GEORGIA,georgia,Sparta,1314.00,13.00,0.00,,0.00,13.00,37.00,15.00,18.00,4.00,,"Sparta,georgia",-82.9762589,33.2757006
GEORGIA,georgia,Springfield,2798.00,1.00,0.00,,1.00,0.00,62.00,14.00,46.00,2.00,0.00,"Springfield,georgia",-81.3114988,32.3724131
GEORGIA,georgia,Statesboro,30201.00,88.00,2.00,,49.00,26.00,1361.00,263.00,1061.00,37.00,3.00,"Statesboro,georgia",-81.7831674,32.4487876
GEORGIA,georgia,Statham,2443.00,24.00,0.00,,0.00,24.00,443.00,103.00,307.00,33.00,,"Statham,georgia",-83.596555,33.9651127
GEORGIA,georgia,St. Marys,17701.00,75.00,0.00,,6.00,66.00,522.00,103.00,409.00,10.00,2.00,"St. Marys,georgia",-81.5706109,30.7478954
GEORGIA,georgia,Summerville,4449.00,0.00,0.00,,0.00,0.00,50.00,0.00,46.00,4.00,,"Summerville,georgia",-85.3477343,34.480642
GEORGIA,georgia,Suwanee,16539.00,15.00,0.00,,8.00,5.00,391.00,134.00,245.00,12.00,0.00,"Suwanee,georgia",-84.0712997,34.0514898
GEORGIA,georgia,Sylvania,2540.00,17.00,0.00,,8.00,9.00,123.00,28.00,91.00,4.00,,"Sylvania,georgia",-81.636776,32.7504441
GEORGIA,georgia,Talbotton,891.00,1.00,0.00,,1.00,0.00,25.00,8.00,16.00,1.00,0.00,"Talbotton,georgia",-84.5393664,32.6776372
GEORGIA,georgia,Tallulah Falls,169.00,0.00,0.00,,0.00,0.00,1.00,0.00,1.00,0.00,0.00,"Tallulah Falls,georgia",-83.3943316,34.7306498
GEORGIA,georgia,Tennille,1518.00,11.00,0.00,,3.00,8.00,70.00,20.00,49.00,1.00,,"Tennille,georgia",-82.8115273,32.9359886
GEORGIA,georgia,Thomasville,18451.00,88.00,0.00,,25.00,54.00,1166.00,281.00,863.00,22.00,3.00,"Thomasville,georgia",-83.9787808,30.8365815
GEORGIA,georgia,Thunderbolt,2625.00,10.00,2.00,,1.00,6.00,88.00,21.00,58.00,9.00,,"Thunderbolt,georgia",-81.0498342,32.0335445
GEORGIA,georgia,Tifton,16781.00,150.00,0.00,,56.00,81.00,1255.00,258.00,975.00,22.00,8.00,"Tifton,georgia",-83.5084973,31.4504629
GEORGIA,georgia,Tignall,521.00,1.00,0.00,,0.00,1.00,3.00,0.00,3.00,0.00,0.00,"Tignall,georgia",-82.7412511,33.8676229
GEORGIA,georgia,Toccoa,8379.00,57.00,2.00,,9.00,45.00,548.00,40.00,502.00,6.00,2.00,"Toccoa,georgia",-83.3323851,34.5773206
GEORGIA,georgia,Trenton,2275.00,1.00,0.00,,0.00,1.00,19.00,2.00,13.00,4.00,0.00,"Trenton,georgia",-85.50913,34.8720222
GEORGIA,georgia,Trion,1796.00,13.00,0.00,,1.00,12.00,41.00,10.00,29.00,2.00,,"Trion,georgia",-85.3105111,34.5439735
GEORGIA,georgia,Tunnel Hill,868.00,0.00,0.00,,0.00,0.00,23.00,1.00,22.00,0.00,,"Tunnel Hill,georgia",-85.0427257,34.8406339
GEORGIA,georgia,Tybee Island,3091.00,0.00,0.00,,0.00,0.00,72.00,9.00,62.00,1.00,0.00,"Tybee Island,georgia",-80.845666,32.0002152
GEORGIA,georgia,Tyrone,6997.00,5.00,0.00,,0.00,5.00,99.00,8.00,87.00,4.00,0.00,"Tyrone,georgia",-84.5971524,33.4712253
GEORGIA,georgia,Union City,20826.00,205.00,3.00,,116.00,79.00,1803.00,409.00,1183.00,211.00,5.00,"Union City,georgia",-84.5424299,33.5870558
GEORGIA,georgia,Union Point,1639.00,8.00,0.00,,1.00,7.00,86.00,24.00,60.00,2.00,0.00,"Union Point,georgia",-83.0745969,33.6156831
GEORGIA,georgia,Vidalia,10652.00,92.00,4.00,,19.00,68.00,710.00,140.00,550.00,20.00,,"Vidalia,georgia",-82.4134614,32.2176855
GEORGIA,georgia,Villa Rica,14307.00,43.00,2.00,,11.00,26.00,639.00,70.00,544.00,25.00,0.00,"Villa Rica,georgia",-84.9191081,33.732052
GEORGIA,georgia,Walthourville,4278.00,11.00,0.00,,0.00,10.00,160.00,59.00,96.00,5.00,,"Walthourville,georgia",-81.632612,31.7741016
GEORGIA,georgia,Warm Springs,406.00,0.00,0.00,,0.00,0.00,23.00,7.00,16.00,0.00,,"Warm Springs,georgia",-84.6810381,32.8904081
GEORGIA,georgia,Warner Robins,71614.00,364.00,4.00,,138.00,205.00,4213.00,854.00,3191.00,168.00,7.00,"Warner Robins,georgia",-83.624201,32.6130007
GEORGIA,georgia,Warrenton,1833.00,12.00,0.00,,2.00,10.00,72.00,21.00,51.00,0.00,,"Warrenton,georgia",-82.6620781,33.4070837
GEORGIA,georgia,Washington,3967.00,31.00,0.00,,0.00,31.00,123.00,23.00,92.00,8.00,,"Washington,georgia",-82.7393089,33.7367948
GEORGIA,georgia,Watkinsville,2896.00,1.00,0.00,,0.00,1.00,69.00,13.00,56.00,0.00,0.00,"Watkinsville,georgia",-83.4087708,33.8628959
GEORGIA,georgia,Waverly Hall,737.00,0.00,0.00,,0.00,0.00,8.00,3.00,4.00,1.00,0.00,"Waverly Hall,georgia",-84.7382609,32.683469
GEORGIA,georgia,Waycross,14206.00,64.00,1.00,,27.00,35.00,946.00,114.00,817.00,15.00,6.00,"Waycross,georgia",-82.3540178,31.2135511
GEORGIA,georgia,Waynesboro,5793.00,32.00,0.00,,7.00,23.00,134.00,32.00,90.00,12.00,0.00,"Waynesboro,georgia",-82.0156736,33.0898731
GEORGIA,georgia,West Point,3539.00,21.00,0.00,,9.00,12.00,138.00,35.00,95.00,8.00,0.00,"West Point,georgia",-85.1832746,32.8779056
GEORGIA,georgia,Willacoochee,1366.00,4.00,0.00,,1.00,3.00,37.00,14.00,23.00,0.00,0.00,"Willacoochee,georgia",-83.0459826,31.3407551
GEORGIA,georgia,Winder,14291.00,59.00,0.00,,11.00,42.00,639.00,111.00,489.00,39.00,,"Winder,georgia",-83.7201709,33.9926097
GEORGIA,georgia,Winterville,1137.00,0.00,0.00,,0.00,0.00,11.00,4.00,7.00,0.00,,"Winterville,georgia",-83.2782101,33.9670589
GEORGIA,georgia,Woodbury,911.00,2.00,0.00,,0.00,2.00,23.00,4.00,18.00,1.00,,"Woodbury,georgia",-84.5827031,32.9837394
GEORGIA,georgia,Woodstock,25515.00,20.00,0.00,,6.00,11.00,594.00,47.00,534.00,13.00,0.00,"Woodstock,georgia",-84.5193754,34.1014873
GEORGIA,georgia,Wrens,2096.00,10.00,0.00,,1.00,7.00,79.00,8.00,71.00,0.00,0.00,"Wrens,georgia",-82.391792,33.2076456
IDAHO,idaho,Aberdeen,1959.00,2.00,0.00,1.00,0.00,1.00,16.00,1.00,12.00,3.00,0.00,"Aberdeen,idaho",-112.8383265,42.9440784
IDAHO,idaho,American Falls,4404.00,4.00,0.00,1.00,1.00,2.00,58.00,10.00,46.00,2.00,0.00,"American Falls,idaho",-112.8544377,42.7860226
IDAHO,idaho,Bellevue,2269.00,0.00,0.00,0.00,0.00,0.00,19.00,11.00,7.00,1.00,0.00,"Bellevue,idaho",-114.2605998,43.4635179
IDAHO,idaho,Blackfoot,11826.00,23.00,1.00,6.00,1.00,15.00,449.00,83.00,346.00,20.00,2.00,"Blackfoot,idaho",-112.3449773,43.1904709
IDAHO,idaho,Boise,214330.00,600.00,3.00,123.00,45.00,429.00,4741.00,825.00,3703.00,213.00,48.00,"Boise,idaho",-116.2146068,43.6187102
IDAHO,idaho,Bonners Ferry,2586.00,13.00,0.00,0.00,1.00,12.00,52.00,10.00,42.00,0.00,0.00,"Bonners Ferry,idaho",-116.3163092,48.6913257
IDAHO,idaho,Buhl,4183.00,7.00,0.00,1.00,0.00,6.00,68.00,16.00,52.00,0.00,2.00,"Buhl,idaho",-114.7594946,42.5990714
IDAHO,idaho,Caldwell,48069.00,133.00,0.00,19.00,6.00,108.00,1128.00,190.00,892.00,46.00,5.00,"Caldwell,idaho",-116.6873596,43.6629384
IDAHO,idaho,Cascade,893.00,0.00,0.00,0.00,0.00,0.00,25.00,3.00,21.00,1.00,0.00,"Cascade,idaho",-116.0417983,44.5162821
IDAHO,idaho,Challis,1084.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,"Challis,idaho",-114.2317308,44.5046445
IDAHO,idaho,Chubbuck,14224.00,34.00,0.00,2.00,3.00,29.00,603.00,39.00,553.00,11.00,1.00,"Chubbuck,idaho",-112.4660912,42.9207477
IDAHO,idaho,Coeur d'Alene,46023.00,257.00,0.00,53.00,20.00,184.00,1735.00,359.00,1259.00,117.00,8.00,"Coeur d'Alene,idaho",-116.7804664,47.6776832
